台番,差枚,G数,出率,BB,RB,合成,BB率,RB率
544,1526,5514,109.2,24,21,1/123,1/230,1/263
545,-437,3431,95.8,12,9,1/163,1/286,1/381
546,1119,6480,105.8,24,31,1/118,1/270,1/209
547,603,6130,103.3,26,18,1/139,1/236,1/341
548,-676,3619,93.8,12,6,1/201,1/302,1/603
549,1208,5770,107.0,24,18,1/137,1/240,1/321
550,852,6790,104.2,28,18,1/148,1/243,1/377
551,-1146,1329,71.3,1,1,1/665,1/1329,1/1329
552,-1550,2935,82.4,5,9,1/210,1/587,1/326
553,-790,4301,93.9,14,10,1/179,1/307,1/430
554,-1143,5982,93.6,18,13,1/193,1/332,1/460
555,-334,6298,98.2,25,10,1/180,1/252,1/630
556,304,5401,101.9,18,20,1/142,1/300,1/270
557,1224,4629,108.8,23,12,1/132,1/201,1/386
558,179,3031,102.0,13,5,1/168,1/233,1/606
559,-710,5430,95.6,18,12,1/181,1/302,1/453
560,-843,2329,87.9,8,3,1/212,1/291,1/776
561,-761,4341,94.2,12,13,1/174,1/362,1/334
562,241,2122,103.8,8,6,1/152,1/265,1/354
563,1051,8213,104.3,27,46,1/113,1/304,1/179
564,1207,7622,105.3,30,28,1/131,1/254,1/272
565,244,7265,101.1,22,34,1/130,1/330,1/214
587,-1403,5471,91.5,15,13,1/195,1/365,1/421
588,-1673,3797,85.3,8,10,1/211,1/475,1/380
589,-986,2818,88.3,8,6,1/201,1/352,1/470
590,-598,2724,92.7,7,7,1/195,1/389,1/389
591,479,6525,102.4,27,17,1/148,1/242,1/384
592,-255,4973,98.3,18,16,1/146,1/276,1/311
593,3184,8714,112.2,46,25,1/123,1/189,1/349
594,-1264,2438,82.7,5,5,1/244,1/488,1/488
595,1936,7825,108.2,39,17,1/140,1/201,1/460
596,722,7303,103.3,28,25,1/138,1/261,1/292
597,283,5630,101.7,21,20,1/137,1/268,1/282
598,496,4011,104.1,18,7,1/160,1/223,1/573
599,-357,5735,97.9,19,17,1/159,1/302,1/337
600,-431,5934,97.6,21,16,1/160,1/283,1/371
601,-649,3533,93.9,12,8,1/177,1/294,1/442
602,-304,3255,96.9,12,5,1/191,1/271,1/651
603,126,5454,100.8,19,19,1/144,1/287,1/287
604,-1145,2841,86.6,5,11,1/178,1/568,1/258
605,-256,5418,98.4,20,16,1/151,1/271,1/339
606,625,7383,102.8,31,21,1/142,1/238,1/352
671,-1073,3129,88.6,7,7,1/224,1/447,1/447
672,2286,8576,108.9,36,31,1/128,1/238,1/277
673,-159,5299,99.0,21,15,1/147,1/252,1/353
674,-846,3992,92.9,14,8,1/181,1/285,1/499
675,-1051,2916,88.0,8,7,1/194,1/365,1/417
676,-334,2613,95.7,8,9,1/154,1/327,1/290
677,1999,6352,110.5,27,31,1/110,1/235,1/205
678,-349,2682,95.7,11,3,1/192,1/244,1/894
679,269,4653,101.9,19,10,1/160,1/245,1/465
680,-1210,3359,88.0,8,10,1/187,1/420,1/336
681,-1393,3061,84.8,7,5,1/255,1/437,1/612
682,1861,6418,109.7,27,27,1/119,1/238,1/238
683,-896,6851,95.6,22,23,1/152,1/311,1/298
689,1274,6064,107.0,29,16,1/135,1/209,1/379
690,-663,5514,96.0,18,16,1/162,1/306,1/345
691,-119,2688,98.5,10,5,1/179,1/269,1/538
692,-1369,2712,83.2,5,8,1/209,1/542,1/339
693,2290,8549,108.9,39,30,1/124,1/219,1/285
694,231,6396,101.2,23,23,1/139,1/278,1/278
695,389,4763,102.7,21,9,1/159,1/227,1/529
696,52,1826,100.9,8,4,1/152,1/228,1/457
697,-930,2646,88.3,6,8,1/189,1/441,1/331
698,-766,3995,93.6,12,10,1/182,1/333,1/400
699,-875,2646,89.0,7,6,1/204,1/378,1/441
700,2103,7484,109.4,40,13,1/141,1/187,1/576
701,-336,5426,97.9,20,12,1/170,1/271,1/452
平均,4,4873,100.0,18,14,1/151,1/271,1/342
