台番,差枚,G数,出率,BB,RB,合成,BB率,RB率
544,-1358,5346,91.5%,17,11,1/191,1/314,1/486
545,-1087,3833,90.5%,10,12,1/174,1/383,1/319
546,-2649,3245,72.8%,3,7,1/325,1/1082,1/464
547,-780,1351,80.8%,2,3,1/270,1/676,1/450
548,782,5827,104.5%,26,16,1/139,1/224,1/364
549,-486,2149,92.5%,6,4,1/215,1/358,1/537
550,-697,1303,82.2%,3,2,1/261,1/434,1/652
551,1210,6281,106.4%,29,18,1/134,1/217,1/349
552,-125,2463,98.3%,9,6,1/164,1/274,1/411
553,619,5783,103.6%,23,20,1/134,1/251,1/289
554,-405,3197,95.8%,8,16,1/133,1/400,1/200
555,1541,8108,106.3%,33,27,1/135,1/246,1/300
556,-959,1171,72.7%,1,3,1/293,1/1171,1/390
557,832,3626,107.6%,17,8,1/145,1/213,1/453
558,-681,1455,84.4%,3,4,1/208,1/485,1/364
559,1153,5545,106.9%,27,12,1/142,1/205,1/462
560,102,2906,101.2%,12,6,1/161,1/242,1/484
561,875,3288,108.9%,17,6,1/143,1/193,1/548
562,601,4045,105%,20,7,1/150,1/202,1/578
563,-779,821,68.4%,1,1,1/411,1/821,1/821
564,-415,5011,97.2%,18,13,1/162,1/278,1/385
565,1750,6236,109.4%,32,16,1/130,1/195,1/390
587,-405,7211,98.1%,28,21,1/147,1/258,1/343
588,665,2208,110%,12,4,1/138,1/184,1/552
589,-1321,4232,89.6%,11,11,1/192,1/385,1/385
590,-1121,1270,70.6%,1,1,1/635,1/1270,1/1270
591,1130,7209,105.2%,28,29,1/126,1/257,1/249
592,-870,1037,72%,1,2,1/346,1/1037,1/519
593,1573,8317,106.3%,32,37,1/121,1/260,1/225
594,-610,1665,87.8%,4,3,1/238,1/416,1/555
595,-1084,1657,78.2%,2,4,1/276,1/829,1/414
596,-1420,3608,86.9%,10,5,1/241,1/361,1/722
597,378,3959,103.2%,16,9,1/158,1/247,1/440
598,1226,5230,107.8%,24,16,1/131,1/218,1/327
599,89,1762,101.7%,8,3,1/160,1/220,1/587
600,1510,7917,106.4%,34,25,1/134,1/233,1/317
601,-280,3833,97.6%,15,8,1/167,1/256,1/479
602,-623,1458,85.8%,4,2,1/243,1/365,1/729
603,-768,5337,95.2%,17,15,1/167,1/314,1/356
604,-567,1122,83.2%,3,1,1/281,1/374,1/1122
605,-673,5380,95.8%,18,17,1/154,1/299,1/316
606,428,6050,102.4%,24,16,1/151,1/252,1/378
671,-409,2728,95%,8,9,1/160,1/341,1/303
672,80,2784,101%,11,5,1/174,1/253,1/557
673,1006,3909,108.6%,18,11,1/135,1/217,1/355
674,-1180,1751,77.5%,3,2,1/350,1/584,1/876
675,-437,1799,91.9%,5,3,1/225,1/360,1/600
676,-556,1430,87%,4,3,1/204,1/358,1/477
677,698,3777,106.2%,18,6,1/157,1/210,1/630
678,-885,1317,77.6%,2,3,1/263,1/659,1/439
679,-833,788,64.8%,0,1,1/788,-,1/788
680,1579,7023,107.5%,33,17,1/140,1/213,1/413
681,-255,1108,92.3%,3,4,1/158,1/369,1/277
682,298,3436,102.9%,16,7,1/149,1/215,1/491
683,-328,2692,95.9%,9,6,1/179,1/299,1/449
689,-99,4509,99.3%,16,14,1/150,1/282,1/322
690,-914,3544,91.4%,10,7,1/208,1/354,1/506
691,-479,475,66.4%,0,1,1/475,-,1/475
692,-485,6357,97.5%,21,19,1/159,1/303,1/335
693,-657,3017,92.7%,7,12,1/159,1/431,1/251
694,557,7100,102.6%,26,24,1/142,1/273,1/296
695,462,4017,103.8%,19,7,1/155,1/211,1/574
696,1042,2377,114.6%,13,8,1/113,1/183,1/297
697,-852,697,59.3%,0,1,1/697,-,1/697
698,1316,7221,106.1%,28,32,1/120,1/258,1/226
699,445,4819,103.1%,20,17,1/130,1/241,1/283
700,-20,1218,99.5%,4,5,1/135,1/305,1/244
701,2120,5654,112.5%,31,15,1/123,1/182,1/377
平均,-37,3662,99.7%,14,10,1/154,1/267,1/363
