台番,差枚,G数,出率,BB,RB,合成,BB率,RB率
544,-1633,3272,83.4%,5,10,1/218,1/654,1/327
545,645,6228,103.5%,19,36,1/113,1/328,1/173
546,1422,6024,107.9%,26,20,1/131,1/232,1/301
547,-314,1313,92%,4,2,1/219,1/328,1/657
548,-677,2970,92.4%,8,8,1/186,1/371,1/371
549,926,5657,105.5%,23,19,1/135,1/246,1/298
550,1838,4325,114.2%,23,13,1/120,1/188,1/333
551,2409,5486,114.6%,28,16,1/125,1/196,1/343
552,1663,4786,111.6%,25,12,1/129,1/191,1/399
553,-453,1213,87.6%,4,1,1/243,1/303,1/1213
554,605,5922,103.4%,23,20,1/138,1/257,1/296
555,54,5260,100.3%,19,17,1/146,1/277,1/309
556,-653,1915,88.6%,6,3,1/213,1/319,1/638
557,-1439,1779,73%,1,5,1/297,1/1779,1/356
558,-502,4858,96.6%,15,18,1/147,1/324,1/270
559,-539,924,80.6%,2,1,1/308,1/462,1/924
560,-1812,4307,86%,10,9,1/227,1/431,1/479
561,0,2118,100%,9,4,1/163,1/235,1/530
562,-756,1044,75.9%,1,2,1/348,1/1044,1/522
563,2945,6350,115.5%,28,36,1/99,1/227,1/176
564,886,3517,108.4%,18,7,1/141,1/195,1/502
565,-790,1499,82.4%,4,1,1/300,1/375,1/1499
587,-981,5680,94.2%,17,16,1/172,1/334,1/355
588,-73,2642,99.1%,9,10,1/139,1/294,1/264
589,861,1767,116.2%,9,6,1/118,1/196,1/295
590,340,7651,101.5%,26,31,1/134,1/294,1/247
591,113,956,103.9%,5,1,1/159,1/191,1/956
592,-638,4926,95.7%,17,11,1/176,1/290,1/448
593,-934,1843,83.1%,5,2,1/263,1/369,1/922
594,703,4223,105.5%,20,8,1/151,1/211,1/528
595,1490,2569,119.3%,16,6,1/117,1/161,1/428
596,711,6610,103.6%,26,22,1/138,1/254,1/300
597,-1305,2369,81.6%,5,3,1/296,1/474,1/790
598,-782,896,70.9%,1,1,1/448,1/896,1/896
599,1083,5775,106.3%,27,14,1/141,1/214,1/413
600,-521,2169,92%,5,7,1/181,1/434,1/310
601,610,3874,105.2%,18,8,1/149,1/215,1/484
602,-1049,5109,93.2%,15,9,1/213,1/341,1/568
603,85,4308,100.7%,13,21,1/127,1/331,1/205
604,-1212,3062,86.8%,7,10,1/180,1/437,1/306
605,28,2688,100.3%,12,5,1/158,1/224,1/538
606,2155,6606,110.9%,33,19,1/127,1/200,1/348
671,651,5123,104.2%,24,10,1/151,1/213,1/512
672,-255,1790,95.3%,4,8,1/149,1/448,1/224
673,256,5484,101.6%,21,17,1/144,1/261,1/323
674,1065,5579,106.4%,25,16,1/136,1/223,1/349
675,325,4072,102.7%,15,15,1/136,1/271,1/271
676,2358,4175,118.8%,27,8,1/119,1/155,1/522
677,-254,1469,94.2%,5,2,1/210,1/294,1/735
678,-841,2214,87.3%,4,8,1/185,1/554,1/277
679,-925,1443,78.6%,3,2,1/289,1/481,1/722
680,-215,2073,96.5%,7,3,1/207,1/296,1/691
681,466,2238,106.9%,10,7,1/132,1/224,1/320
682,3333,9109,112.2%,39,46,1/107,1/234,1/198
683,651,3189,106.8%,15,8,1/139,1/213,1/399
689,1099,5350,106.8%,25,12,1/145,1/214,1/446
690,-168,3558,98.4%,15,8,1/155,1/237,1/445
691,-961,2126,84.9%,5,4,1/236,1/425,1/532
692,1419,5431,108.7%,26,19,1/121,1/209,1/286
693,512,2748,106.2%,12,8,1/137,1/229,1/344
694,-246,2697,97%,10,6,1/169,1/270,1/450
695,-912,1642,81.5%,3,4,1/235,1/547,1/411
696,606,3762,105.4%,17,9,1/145,1/221,1/418
697,1347,3103,114.5%,17,10,1/115,1/183,1/310
698,2777,8371,111.1%,37,35,1/116,1/226,1/239
699,-417,817,83%,1,3,1/204,1/817,1/272
700,-658,2099,89.6%,7,2,1/233,1/300,1/1050
701,1307,3699,111.8%,20,7,1/137,1/185,1/528
平均,247,3674,102.2%,14,11,1/145,1/255,1/334
